Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 
TIME       :
FILENAME   : 
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =BB00-EP774  219.
  Instrument number       =UTC-6
                          =0
  Location                =BARO
  Sample period           =H01
  Sample method           =T
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =750,000   cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   �C
  Range                   =100,000   �C


[Series settings]
  Serial number           =BB00-EP774  219.
  Instrument number       =UTC-6
  Location                =BARO
  Sample period           =00 01:00:00 0
  Sample method           =T
  Start date / time       =16:13:11 1-03-24
  End date / time         =16:13:10 30-06-24
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =750,000   cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   �C
  Range                   =100,000   �C


Date/time;Pressure[cmH2O];Temperature[�C]
2024/03/15 06:35:40;1037,225;24,707
2024/03/15 07:35:40;1038,100;24,753
2024/03/15 08:35:40;1038,225;24,787
2024/03/15 09:35:40;1038,175;24,857
2024/03/15 10:35:40;1038,025;24,973
2024/03/15 11:35:40;1036,475;25,107
2024/03/15 12:35:40;1036,600;25,200
2024/03/15 13:35:40;1036,400;25,323
2024/03/15 14:35:40;1038,100;25,223
2024/03/15 15:35:40;1037,275;24,990
2024/03/15 16:35:40;1034,925;24,847
2024/03/15 17:35:40;1035,725;24,740
2024/03/15 18:35:40;1036,275;24,620
2024/03/15 19:35:40;1035,675;24,503
2024/03/15 20:35:40;1037,225;24,370
2024/03/15 21:35:40;1040,400;24,247
2024/03/15 22:35:40;1040,050;24,107
2024/03/15 23:35:40;1039,050;23,973
2024/03/16 00:35:40;1035,725;23,857
2024/03/16 01:35:40;1034,775;23,730
2024/03/16 02:35:40;1034,850;23,597
2024/03/16 03:35:40;1035,525;23,457
2024/03/16 04:35:40;1035,450;23,333
2024/03/16 05:35:40;1036,275;23,200
2024/03/16 06:35:40;1037,225;23,060
2024/03/16 07:35:40;1037,350;22,933
2024/03/16 08:35:40;1037,950;22,800
2024/03/16 09:35:40;1037,825;22,723
2024/03/16 10:35:40;1038,300;22,700
2024/03/16 11:35:40;1037,025;22,763
2024/03/16 12:35:40;1036,200;22,920
2024/03/16 13:35:40;1035,325;23,230
2024/03/16 14:35:40;1034,775;23,590
2024/03/16 15:35:40;1034,300;23,957
2024/03/16 16:35:40;1034,100;24,183
2024/03/16 17:35:40;1033,850;24,170
2024/03/16 18:35:40;1033,900;24,293
2024/03/16 19:35:40;1034,775;24,363
2024/03/16 20:35:40;1035,050;24,387
2024/03/16 21:35:40;1035,050;24,370
2024/03/16 22:35:40;1034,775;24,323
2024/03/16 23:35:40;1034,175;24,270
2024/03/17 00:35:40;1033,625;24,193
2024/03/17 01:35:40;1032,900;24,107
2024/03/17 02:35:40;1033,100;24,020
2024/03/17 03:35:40;1033,025;23,903
2024/03/17 04:35:40;1032,500;23,793
2024/03/17 05:35:40;1033,300;23,707
2024/03/17 06:35:40;1032,225;23,590
2024/03/17 07:35:40;1032,275;23,527
2024/03/17 08:35:40;1032,700;23,450
2024/03/17 09:35:40;1033,900;23,380
2024/03/17 10:35:40;1031,400;23,347
2024/03/17 11:35:40;1033,025;23,293
2024/03/17 12:35:40;1032,425;23,253
2024/03/17 13:35:40;1032,150;23,200
2024/03/17 14:35:40;1031,475;23,170
2024/03/17 15:35:40;1031,350;23,120
2024/03/17 16:35:40;1030,400;23,083
2024/03/17 17:35:40;1030,200;23,043
2024/03/17 18:35:40;1031,400;23,037
2024/03/17 19:35:40;1031,800;23,003
2024/03/17 20:35:40;1032,825;22,950
2024/03/17 21:35:40;1034,250;22,887
2024/03/17 22:35:40;1034,650;22,810
2024/03/17 23:35:40;1034,775;22,707
2024/03/18 00:35:40;1034,575;22,607
2024/03/18 01:35:40;1033,900;22,513
2024/03/18 02:35:40;1034,375;22,420
